site,date,value
sdv-id-nXoFMy,2023-01-30,60.16723110386683
sdv-id-nXoFMy,2023-02-24,59.17955537255102
sdv-id-nXoFMy,2023-02-20,59.08824067300658
sdv-id-nXoFMy,2023-03-04,58.904274810921564
sdv-id-nXoFMy,2023-03-16,59.15265546080747
sdv-id-nXoFMy,2023-03-23,59.08824067300658
sdv-id-nXoFMy,2023-04-14,55.21382678975811
sdv-id-nXoFMy,2023-05-25,58.938320901823566
sdv-id-nXoFMy,2023-06-12,59.13825148117379
sdv-id-nXoFMy,2023-07-04,57.11241060921121
sdv-id-nXoFMy,2023-08-05,60.225435593679194
sdv-id-nXoFMy,2023-09-06,60.09317358002615
sdv-id-nXoFMy,2023-10-10,59.08824067300658
sdv-id-nXoFMy,2023-10-27,59.08824067300658
sdv-id-nXoFMy,2023-11-14,59.08824067300658
sdv-id-nXoFMy,2023-11-10,59.08824067300658
sdv-id-nXoFMy,2023-12-12,59.86897861517872
sdv-id-nXoFMy,2023-12-03,61.924361984023626
sdv-id-nXoFMy,2023-12-24,59.08824067300658
sdv-id-nXoFMy,2024-01-12,59.08824067300658
sdv-id-nXoFMy,2024-01-15,59.393382393040156
sdv-id-nXoFMy,2024-01-19,59.160876015780005
sdv-id-nXoFMy,2024-01-29,60.0783167992742
sdv-id-nXoFMy,2024-03-02,57.507352091398445
sdv-id-nXoFMy,2024-03-31,63.142927275989194
sdv-id-nXoFMy,2024-05-04,59.08824067300658
sdv-id-nXoFMy,2024-06-13,61.16515209516465
sdv-id-nXoFMy,2024-07-17,59.86343305020209
sdv-id-nXoFMy,2024-08-19,58.8352142811704
sdv-id-nXoFMy,2024-08-27,59.370921327522126
sdv-id-nXoFMy,2024-09-05,56.89760875980349
sdv-id-nXoFMy,2024-10-26,59.08824067300658
sdv-id-nXoFMy,2024-11-19,57.75480152476265
sdv-id-nXoFMy,2024-12-08,59.211539131657204
sdv-id-nXoFMy,2025-01-17,59.40294797662393
sdv-id-nXoFMy,2025-02-18,61.25220417311425
sdv-id-nXoFMy,2025-03-08,60.53822370415307
sdv-id-nXoFMy,2025-04-08,59.484385015234416
sdv-id-nXoFMy,2025-04-28,58.796166469610554
sdv-id-nXoFMy,2025-05-18,60.16239307933757
sdv-id-nXoFMy,2025-05-28,58.22062848743837
sdv-id-nXoFMy,2025-06-23,59.08824067300658
sdv-id-nXoFMy,2025-07-12,59.08824067300658
sdv-id-nXoFMy,2025-08-03,59.08824067300658
sdv-id-nXoFMy,2025-08-19,57.34081176579401
sdv-id-nXoFMy,2025-09-07,59.08824067300658
sdv-id-nXoFMy,2025-09-11,60.114747619340385
sdv-id-nXoFMy,2025-08-30,61.54089883887227
sdv-id-nXoFMy,2025-09-05,61.171928797031725
sdv-id-nXoFMy,2025-10-11,59.31388068808159
sdv-id-nXoFMy,2025-10-27,56.69610966152803
sdv-id-nXoFMy,2025-11-24,60.79425675072987
sdv-id-nXoFMy,2025-12-06,59.08824067300658
sdv-id-nXoFMy,2025-12-21,57.52065319132779
sdv-id-nXoFMy,2026-01-19,61.2744912844056
sdv-id-nXoFMy,2026-01-24,57.73014180000847
sdv-id-nXoFMy,2026-03-03,58.04493703018082
sdv-id-nXoFMy,2026-05-03,59.08824067300658
sdv-id-nXoFMy,2026-05-29,59.09056932319191
sdv-id-nXoFMy,2026-06-22,59.09245256139199
sdv-id-nXoFMy,2026-07-19,58.529985398263165
sdv-id-nXoFMy,2026-09-20,58.842037897840186
sdv-id-nXoFMy,2026-10-05,58.26074933320994
sdv-id-nXoFMy,2026-10-23,59.16324334539352
sdv-id-nXoFMy,2026-10-18,56.19841002442196
sdv-id-nXoFMy,2026-11-02,59.08824067300658
sdv-id-nXoFMy,2026-11-26,57.5839974630014
sdv-id-nXoFMy,2026-11-24,59.08824067300658
sdv-id-nXoFMy,2027-01-03,55.56265496312928
sdv-id-nXoFMy,2027-02-05,59.13281646423205
sdv-id-nXoFMy,2027-02-24,59.08824067300658
sdv-id-nXoFMy,2027-04-15,59.70950411707107
sdv-id-nXoFMy,2027-03-14,59.08824067300658
sdv-id-nXoFMy,2027-04-27,60.76502765216005
sdv-id-nXoFMy,2027-04-21,60.38042550724068
sdv-id-nXoFMy,2027-04-10,59.555089482603776
sdv-id-nXoFMy,2027-04-08,59.08824067300658
sdv-id-nXoFMy,2027-04-27,61.99871895351222
sdv-id-nXoFMy,2027-05-31,59.08824067300658
sdv-id-nXoFMy,2027-06-23,56.845448085446144
sdv-id-nXoFMy,2027-07-12,60.337685771092104
sdv-id-nXoFMy,2027-08-17,56.93940351252609
sdv-id-nXoFMy,2027-09-04,57.70002551011456
sdv-id-nXoFMy,2027-10-05,59.23904891519594
sdv-id-nXoFMy,2027-12-16,59.08824067300658
sdv-id-nXoFMy,2027-12-17,57.92270277180634
sdv-id-nXoFMy,2027-12-19,60.479678323499726
sdv-id-nXoFMy,2028-02-10,62.95256207382238
sdv-id-nXoFMy,2028-03-21,60.32550517745817
sdv-id-nXoFMy,2028-03-04,59.08824067300658
sdv-id-nXoFMy,2028-03-25,59.08824067300658
sdv-id-nXoFMy,2028-04-13,58.722704183779264
sdv-id-nXoFMy,2028-04-29,59.08824067300658
sdv-id-nXoFMy,2028-05-06,59.08824067300658
sdv-id-nXoFMy,2028-05-30,59.58603847412571
sdv-id-nXoFMy,2028-07-01,58.594118490847436
sdv-id-nXoFMy,2028-07-19,61.150958354941615
sdv-id-nXoFMy,2028-08-03,59.08824067300658
sdv-id-nXoFMy,2028-08-03,58.88048855186727
sdv-id-nXoFMy,2028-08-24,57.795353086813556
sdv-id-nXoFMy,2028-08-11,57.674246600027296
sdv-id-nXoFMy,2028-08-29,57.96435469547714
sdv-id-nXoFMy,2028-09-17,60.33172856122977
sdv-id-nXoFMy,2028-10-22,59.08824067300658
sdv-id-nXoFMy,2028-11-10,60.890873421541485
sdv-id-nXoFMy,2028-11-01,59.08824067300658
sdv-id-nXoFMy,2028-11-16,57.48631246390636
sdv-id-nXoFMy,2028-12-08,59.002978509332536
sdv-id-nXoFMy,2029-01-10,61.03080362151326
sdv-id-nXoFMy,2029-02-28,61.03039214174784
sdv-id-nXoFMy,2029-03-04,58.27795907811008
sdv-id-nXoFMy,2029-02-17,59.08824067300658
sdv-id-nXoFMy,2029-03-07,59.08824067300658
sdv-id-nXoFMy,2029-03-25,59.08824067300658
sdv-id-nXoFMy,2029-04-22,59.08824067300658
sdv-id-nXoFMy,2029-05-11,61.04493329506335
sdv-id-nXoFMy,2029-06-07,61.10118647583563
sdv-id-nXoFMy,2029-06-16,59.0311540062849
sdv-id-nXoFMy,2029-07-19,58.859729814630384
sdv-id-nXoFMy,2029-08-05,62.852052031666894
sdv-id-nXoFMy,2029-09-07,61.46168865378765
sdv-id-nXoFMy,2029-10-05,59.08824067300658
sdv-id-nXoFMy,2029-10-28,57.63601877583305
sdv-id-nXoFMy,2029-12-10,60.089711750563076
sdv-id-nXoFMy,2029-12-20,56.58568100860639
sdv-id-nXoFMy,2030-01-08,59.46601715789256
sdv-id-nXoFMy,2030-02-05,57.66215385038822
sdv-id-nXoFMy,2030-02-23,59.08824067300658
sdv-id-nXoFMy,2030-03-05,59.08824067300658
sdv-id-nXoFMy,2030-03-18,58.023524891312015
sdv-id-nXoFMy,2030-04-06,55.81735003998729
sdv-id-nXoFMy,2030-04-25,58.55112178624584
sdv-id-nXoFMy,2030-05-04,60.57262833312716
sdv-id-nXoFMy,2030-05-02,58.78272206590857
sdv-id-nXoFMy,2030-06-08,61.08613113793363
sdv-id-nXoFMy,2030-05-30,56.34520460513538
sdv-id-nXoFMy,2030-06-24,59.15414271990945
sdv-id-nXoFMy,2030-07-10,58.215935190844256
sdv-id-nXoFMy,2030-08-18,59.08824067300658
sdv-id-nXoFMy,2030-08-06,57.86166712948276
sdv-id-nXoFMy,2030-08-31,60.31381829349463
sdv-id-nXoFMy,2030-09-21,60.755723949357964
sdv-id-nXoFMy,2030-10-13,59.08824067300658
sdv-id-nXoFMy,2030-09-29,58.50195532068717
sdv-id-nXoFMy,2030-10-12,59.174454063717604
sdv-id-nXoFMy,2030-09-30,59.08824067300658
sdv-id-nXoFMy,2030-10-30,60.434594209458105
sdv-id-nXoFMy,2030-11-14,59.979206977187246
sdv-id-nXoFMy,2030-12-03,56.33332337458921
sdv-id-nXoFMy,2030-12-16,59.873942956730666
sdv-id-nXoFMy,2030-12-27,57.611009326302316
sdv-id-nXoFMy,2031-01-22,57.18383917033712
sdv-id-nXoFMy,2031-03-05,56.28094540192878
sdv-id-nXoFMy,2031-02-21,59.08824067300658
sdv-id-nXoFMy,2031-03-09,58.5794575840408
sdv-id-nXoFMy,2031-03-24,58.75434736164502
sdv-id-nXoFMy,2031-04-12,58.87260892901578
sdv-id-nXoFMy,2031-03-24,59.301592105777274
sdv-id-nXoFMy,2031-03-28,62.015888491621475
sdv-id-nXoFMy,2031-04-14,61.696112242747766
sdv-id-nXoFMy,2031-05-03,60.52407339056659
sdv-id-nXoFMy,2031-06-13,61.59348255141541
sdv-id-nXoFMy,2031-06-23,60.12577071973371
sdv-id-nXoFMy,2031-07-25,59.08824067300658
sdv-id-nXoFMy,2031-09-14,62.92942872103913
sdv-id-nXoFMy,2031-08-23,59.419073211452115
sdv-id-nXoFMy,2031-09-12,58.9499741425278
sdv-id-nXoFMy,2031-10-27,60.73702886487922
sdv-id-nXoFMy,2031-11-14,58.79234535903408
sdv-id-nXoFMy,2031-12-10,62.554489415555
sdv-id-nXoFMy,2032-01-02,57.927152681091364
sdv-id-nXoFMy,2032-01-14,57.83233672961435
sdv-id-nXoFMy,2032-02-07,58.310716054259416
sdv-id-nXoFMy,2032-02-25,57.60265308373057
sdv-id-nXoFMy,2032-03-16,60.05468263664804
sdv-id-nXoFMy,2032-04-18,58.587334399847336
sdv-id-nXoFMy,2032-05-07,57.069245523192755
sdv-id-nXoFMy,2032-06-07,61.58748571268321
sdv-id-nXoFMy,2032-06-26,59.61671377876513
sdv-id-nXoFMy,2032-07-09,59.08824067300658
sdv-id-nXoFMy,2032-07-03,61.50544107268154
sdv-id-nXoFMy,2032-07-17,59.461829046829074
sdv-id-nXoFMy,2032-07-18,56.62125369851973
sdv-id-nXoFMy,2032-08-06,60.46875413016078
sdv-id-nXoFMy,2032-10-06,62.192918248838396
sdv-id-nXoFMy,2032-11-14,59.34019041862467
sdv-id-nXoFMy,2032-12-27,60.2186119150893
sdv-id-nXoFMy,2033-03-12,60.122108434237234
sdv-id-nXoFMy,2033-04-17,59.61501229672548
sdv-id-nXoFMy,2033-06-07,58.25369968750167
sdv-id-nXoFMy,2033-06-26,59.08824067300658
sdv-id-nXoFMy,2033-07-15,55.94610093577036
sdv-id-nXoFMy,2033-07-14,61.066173378588836
sdv-id-nXoFMy,2033-08-02,61.99591719241281
sdv-id-nXoFMy,2033-08-21,59.08824067300658
sdv-id-nXoFMy,2033-08-23,59.926709787676636
sdv-id-nXoFMy,2033-09-15,61.97450241161935
sdv-id-nXoFMy,2033-10-18,59.08824067300658
sdv-id-nXoFMy,2033-12-07,60.327222015684896
sdv-id-nXoFMy,2033-12-26,59.08824067300658
sdv-id-nXoFMy,2034-01-27,58.76518228682659
sdv-id-nXoFMy,2034-02-27,60.207197974966945
sdv-id-nXoFMy,2034-02-24,58.9188004326097
sdv-id-nXoFMy,2034-04-01,59.74598034521731
sdv-id-nXoFMy,2034-04-18,59.08824067300658
sdv-id-nXoFMy,2034-05-21,59.08824067300658
sdv-id-nXoFMy,2034-06-09,58.91424380401653
sdv-id-nXoFMy,2034-07-18,62.057569806704095
sdv-id-nXoFMy,2034-07-28,59.08824067300658
sdv-id-nXoFMy,2034-08-16,60.014462305901084
sdv-id-nXoFMy,2034-09-04,59.08824067300658
sdv-id-nXoFMy,2034-09-21,59.08824067300658
sdv-id-nXoFMy,2034-09-17,62.64788409412636
sdv-id-nXoFMy,2034-10-09,59.08824067300658
sdv-id-nXoFMy,2034-10-30,59.81177632297319
sdv-id-nXoFMy,2034-12-03,57.245946856150674
sdv-id-nXoFMy,2034-12-15,59.24063563863327
sdv-id-nXoFMy,2035-01-20,56.533323675982345
sdv-id-nXoFMy,2035-02-17,59.08824067300658
sdv-id-nXoFMy,2035-02-13,57.047282212792254
sdv-id-nXoFMy,2035-03-18,60.427060596176624
sdv-id-nXoFMy,2035-03-29,58.010982519120276
sdv-id-nXoFMy,2035-05-11,58.56059448966586
sdv-id-nXoFMy,2035-06-13,59.08824067300658
sdv-id-nXoFMy,2035-07-11,59.08824067300658
sdv-id-nXoFMy,2035-07-30,59.916498253514085
sdv-id-nXoFMy,2035-08-28,59.08824067300658
sdv-id-nXoFMy,2035-10-06,61.405249217327004
sdv-id-nXoFMy,2035-10-16,59.086071570302536
sdv-id-nXoFMy,2035-10-18,58.07044613371243
sdv-id-nXoFMy,2035-11-16,59.08824067300658
sdv-id-nXoFMy,2035-11-07,59.55301491126639
sdv-id-nXoFMy,2035-10-29,61.45801951579909
sdv-id-nXoFMy,2035-11-17,59.764820941952586
sdv-id-nXoFMy,2035-11-28,60.6029871847287
sdv-id-nXoFMy,2035-12-30,59.89219386762635
sdv-id-nXoFMy,2035-12-18,59.079295848837184
sdv-id-nXoFMy,2035-12-16,59.08824067300658
sdv-id-nXoFMy,2035-12-28,60.83639132101156
sdv-id-nXoFMy,2036-01-05,59.08824067300658
sdv-id-nXoFMy,2036-01-15,60.17965112192286
sdv-id-nXoFMy,2036-01-28,59.08824067300658
sdv-id-nXoFMy,2036-02-29,59.08824067300658
sdv-id-nXoFMy,2036-04-20,58.6859068379469
sdv-id-nXoFMy,2036-06-04,59.23056697480259
sdv-id-nXoFMy,2036-06-22,59.08824067300658
sdv-id-nXoFMy,2036-06-28,59.19611920815245
sdv-id-nXoFMy,2036-08-05,58.80821449229077
sdv-id-nXoFMy,2036-09-29,59.64325174683059
sdv-id-nXoFMy,2036-10-25,59.25301875230424
sdv-id-nXoFMy,2036-11-03,61.691420184555845
sdv-id-nXoFMy,2036-11-13,59.08824067300658
sdv-id-nXoFMy,2036-11-23,59.08824067300658
sdv-id-nXoFMy,2036-12-15,59.08824067300658
sdv-id-nXoFMy,2037-01-01,60.179307671717375
sdv-id-nXoFMy,2037-01-20,59.05016096171346
sdv-id-nXoFMy,2037-02-08,56.53365011879786
sdv-id-nXoFMy,2037-02-24,59.08824067300658
sdv-id-nXoFMy,2037-03-25,60.664601986473315
sdv-id-nXoFMy,2037-04-08,58.519884659815936
sdv-id-nXoFMy,2037-04-27,59.08824067300658
sdv-id-nXoFMy,2037-05-13,59.66333842384266
sdv-id-nXoFMy,2037-06-11,57.42061654904689
sdv-id-nXoFMy,2037-06-13,59.08824067300658
sdv-id-nXoFMy,2037-05-17,60.73774400085998
sdv-id-nXoFMy,2037-06-09,60.920092612893846
sdv-id-nXoFMy,2037-06-20,61.20683786849513
sdv-id-nXoFMy,2037-08-02,59.08824067300658
sdv-id-nXoFMy,2037-08-07,59.08824067300658
sdv-id-nXoFMy,2037-08-22,59.08824067300658
sdv-id-nXoFMy,2037-08-18,60.83419637698196
sdv-id-nXoFMy,2037-09-05,58.124508003101504
sdv-id-nXoFMy,2037-08-29,59.696408426783854
sdv-id-nXoFMy,2037-09-19,58.42133030238825
sdv-id-nXoFMy,2037-10-08,59.6279131450692
sdv-id-nXoFMy,2037-10-27,59.800401351239536
sdv-id-nXoFMy,2037-11-15,60.054774773770475
sdv-id-nXoFMy,2038-01-08,62.261904185498054
sdv-id-nXoFMy,2038-01-19,59.08824067300658
sdv-id-nXoFMy,2038-03-23,56.83548439684053
sdv-id-nXoFMy,2038-05-03,58.4984768140747
sdv-id-nXoFMy,2038-05-11,59.96583999426175
sdv-id-nXoFMy,2038-06-15,60.013776891572725
sdv-id-nXoFMy,2038-07-09,59.08824067300658
sdv-id-nXoFMy,2038-09-02,59.08824067300658
sdv-id-nXoFMy,2038-09-21,63.23991034872677
sdv-id-nXoFMy,2038-10-26,61.17412027353522
sdv-id-nXoFMy,2038-11-14,59.08824067300658
sdv-id-nXoFMy,2038-12-10,61.25705837943204
sdv-id-nXoFMy,2039-01-06,60.28358419027302
sdv-id-nXoFMy,2039-02-07,59.08824067300658
sdv-id-nXoFMy,2039-02-11,58.503903079641
sdv-id-nXoFMy,2039-02-22,58.39067117953735
sdv-id-nXoFMy,2039-03-13,59.08824067300658
sdv-id-nXoFMy,2039-03-22,59.63248730737328
sdv-id-nXoFMy,2039-04-05,59.08824067300658
sdv-id-nXoFMy,2039-04-22,59.08824067300658
sdv-id-nXoFMy,2039-05-29,59.08824067300658
sdv-id-nXoFMy,2039-06-17,59.08824067300658
sdv-id-nXoFMy,2039-07-04,63.54984476776969
sdv-id-nXoFMy,2039-08-06,63.9870473023816
sdv-id-nXoFMy,2039-08-27,61.2683793568305
sdv-id-nXoFMy,2039-09-30,59.11387568076015
sdv-id-nXoFMy,2039-10-29,59.08824067300658
sdv-id-nXoFMy,2039-11-23,59.08824067300658
sdv-id-nXoFMy,2039-12-12,57.797002968762236
sdv-id-nXoFMy,2039-12-31,59.08824067300658
sdv-id-nXoFMy,2040-02-16,61.22354028130086
sdv-id-nXoFMy,2040-02-28,60.359737338288205
sdv-id-nXoFMy,2040-03-06,59.96489839580175
sdv-id-nXoFMy,2040-03-10,60.13049126117585
sdv-id-nXoFMy,2040-03-19,54.85803020986189
sdv-id-nXoFMy,2040-03-16,57.617444559407396
sdv-id-nXoFMy,2040-04-08,58.80835071653093
sdv-id-nXoFMy,2040-04-27,58.07294844916392
sdv-id-nXoFMy,2040-06-06,58.21886681905261
sdv-id-nXoFMy,2040-06-24,58.83670756716301
sdv-id-nXoFMy,2040-07-13,59.08824067300658
sdv-id-nXoFMy,2040-07-27,60.88423624632039
sdv-id-nXoFMy,2040-08-02,59.185824701043614
sdv-id-nXoFMy,2040-08-14,60.138280728348384
sdv-id-nXoFMy,2040-10-02,59.4404529454638
sdv-id-nXoFMy,2040-11-17,59.38603577848834
sdv-id-nXoFMy,2040-12-02,63.00217774913298
sdv-id-nXoFMy,2040-12-25,58.93061948504625
sdv-id-nXoFMy,2041-01-17,57.599606118998885
sdv-id-nXoFMy,2041-01-31,61.942710150770765
sdv-id-nXoFMy,2041-03-08,57.49917549970341
sdv-id-nXoFMy,2041-05-02,57.208912686540806
sdv-id-nXoFMy,2041-05-21,57.82920348953056
sdv-id-nXoFMy,2041-07-05,56.947192732018195
sdv-id-nXoFMy,2041-07-25,56.87509625931478
sdv-id-nXoFMy,2041-08-18,57.8718141016115
sdv-id-nXoFMy,2041-09-06,59.14583950159118
sdv-id-nXoFMy,2041-09-26,59.08824067300658
sdv-id-nXoFMy,2041-10-26,59.08824067300658
sdv-id-nXoFMy,2041-10-18,59.46939712897132
sdv-id-nXoFMy,2041-11-05,60.72787839370728
sdv-id-nXoFMy,2041-12-06,59.765443239049674
sdv-id-nXoFMy,2042-01-08,59.08824067300658
sdv-id-nXoFMy,2042-02-26,59.034993011772926
sdv-id-nXoFMy,2042-03-19,58.20803674427959
sdv-id-nXoFMy,2042-03-06,57.67087748560767
sdv-id-nXoFMy,2042-03-21,59.53695564199449
sdv-id-nXoFMy,2042-04-09,58.45824467722693
sdv-id-nXoFMy,2042-05-10,60.06705600822184
sdv-id-nXoFMy,2042-06-02,60.94163024318389
sdv-id-nXoFMy,2042-07-06,59.612323023824395
sdv-id-nXoFMy,2042-07-25,59.08824067300658
sdv-id-nXoFMy,2042-07-28,59.08824067300658
sdv-id-nXoFMy,2042-08-15,59.062816028503875
sdv-id-nXoFMy,2042-09-08,61.309832310550526
sdv-id-nXoFMy,2042-09-27,58.281304580328076
sdv-id-nXoFMy,2042-10-15,59.08824067300658
sdv-id-nXoFMy,2042-12-06,60.762156705658676
sdv-id-nXoFMy,2042-12-09,59.08824067300658
sdv-id-nXoFMy,2042-12-28,59.08824067300658
sdv-id-nXoFMy,2043-01-07,61.072935384750004
sdv-id-nXoFMy,2043-01-27,62.15052130241414
sdv-id-nXoFMy,2043-02-17,59.57201332171988
sdv-id-nXoFMy,2043-02-18,59.334637423234945
sdv-id-nXoFMy,2043-03-14,58.150816619082626
sdv-id-nXoFMy,2043-04-17,59.08824067300658
sdv-id-nXoFMy,2043-04-15,57.962156779282296
sdv-id-nXoFMy,2043-05-15,58.86247991371871
sdv-id-nXoFMy,2043-06-02,59.54795484122567
sdv-id-nXoFMy,2043-06-29,59.90484472384934
sdv-id-nXoFMy,2043-07-14,58.95936659748635
sdv-id-nXoFMy,2043-08-21,61.47891862592345
sdv-id-nXoFMy,2043-09-03,61.9468490559875
sdv-id-nXoFMy,2043-09-10,59.0980131523151
sdv-id-nXoFMy,2043-09-07,58.2997132636619
sdv-id-nXoFMy,2043-09-23,58.88675955220281
sdv-id-nXoFMy,2043-10-01,59.08824067300658
sdv-id-nXoFMy,2043-11-03,57.71423179947972
sdv-id-nXoFMy,2043-12-06,56.247248973883224
sdv-id-nXoFMy,2043-12-11,58.65977613907945
sdv-id-nXoFMy,2043-12-12,54.40597180265963
sdv-id-nXoFMy,2043-12-31,57.41031667552859
sdv-id-nXoFMy,2044-01-19,57.682654195009576
sdv-id-nXoFMy,2044-01-20,59.1038635293491
sdv-id-nXoFMy,2044-02-14,60.038377833503276
sdv-id-nXoFMy,2044-03-08,60.21010739449615
sdv-id-nXoFMy,2044-03-18,58.5629279696197
sdv-id-nXoFMy,2044-03-25,58.10128424695888
sdv-id-nXoFMy,2044-04-12,58.52535955330797
sdv-id-nXoFMy,2044-05-19,59.08824067300658
sdv-id-nXoFMy,2044-06-18,57.83512437292886
sdv-id-nXoFMy,2044-06-29,59.08824067300658
sdv-id-nXoFMy,2044-07-14,59.44220557351362
sdv-id-nXoFMy,2044-07-16,59.986665873537
sdv-id-nXoFMy,2044-07-30,60.547669740646086
sdv-id-nXoFMy,2044-08-01,60.60998745946992
sdv-id-nXoFMy,2044-07-29,59.08824067300658
sdv-id-nXoFMy,2044-08-18,59.06427267843189
sdv-id-nXoFMy,2044-09-01,58.09176217257182
sdv-id-nXoFMy,2044-09-20,58.522620496639114
sdv-id-nXoFMy,2044-10-19,59.08824067300658
sdv-id-nXoFMy,2044-11-11,59.08824067300658
sdv-id-nXoFMy,2044-11-30,60.30055153858583
sdv-id-nXoFMy,2044-12-15,62.41542378542743
sdv-id-nXoFMy,2045-01-21,61.884634702465895
sdv-id-nXoFMy,2045-01-01,59.69734853916123
sdv-id-nXoFMy,2045-01-17,59.08824067300658
sdv-id-nXoFMy,2045-02-05,59.08824067300658
sdv-id-nXoFMy,2045-01-28,59.08824067300658
sdv-id-nXoFMy,2045-02-05,59.08824067300658
sdv-id-nXoFMy,2045-02-18,60.193146733555125
sdv-id-nXoFMy,2045-03-05,60.29168334055152
sdv-id-nXoFMy,2045-03-23,59.08824067300658
sdv-id-nXoFMy,2045-04-22,59.08824067300658
sdv-id-nXoFMy,2045-05-19,59.08824067300658
sdv-id-nXoFMy,2045-06-27,59.45111525802106
sdv-id-nXoFMy,2045-07-16,59.08824067300658
sdv-id-nXoFMy,2045-07-29,58.65498558663388
sdv-id-nXoFMy,2045-08-31,58.72783785618974
sdv-id-nXoFMy,2045-10-04,56.68894855962326
sdv-id-nXoFMy,2045-11-16,57.036446689049626
sdv-id-nXoFMy,2045-11-21,59.08824067300658
sdv-id-nXoFMy,2045-12-10,58.16700344377939
sdv-id-nXoFMy,2045-12-20,59.60626405858266
sdv-id-nXoFMy,2045-12-19,59.08824067300658
sdv-id-nXoFMy,2046-01-14,59.08824067300658
sdv-id-nXoFMy,2046-02-07,57.564927225221275
sdv-id-nXoFMy,2046-04-01,58.99981400991364
sdv-id-nXoFMy,2046-04-20,57.808828636330446
sdv-id-nXoFMy,2046-05-01,59.08824067300658
sdv-id-nXoFMy,2046-05-20,59.08824067300658
sdv-id-nXoFMy,2046-06-08,63.52284925137759
sdv-id-nXoFMy,2046-06-10,62.09518321829515
sdv-id-nXoFMy,2046-06-09,61.40482783034412
sdv-id-nXoFMy,2046-06-28,59.08824067300658
sdv-id-nXoFMy,2046-07-09,59.48701963331915
sdv-id-nXoFMy,2046-08-22,62.52894266459702
sdv-id-nXoFMy,2046-09-10,59.08824067300658
sdv-id-nXoFMy,2046-09-15,59.08824067300658
sdv-id-nXoFMy,2046-10-09,60.6013653732295
sdv-id-nXoFMy,2046-11-01,57.89140851375572
sdv-id-nXoFMy,2046-12-11,58.01019687677521
sdv-id-nXoFMy,2047-01-31,59.08824067300658
sdv-id-nXoFMy,2047-03-29,55.860280324951795
sdv-id-nXoFMy,2047-05-04,59.08824067300658
sdv-id-nXoFMy,2047-05-23,59.08824067300658
sdv-id-nXoFMy,2047-06-18,58.93495248916518
sdv-id-nXoFMy,2047-07-11,59.08824067300658
sdv-id-nXoFMy,2047-07-19,57.615974658576015
sdv-id-nXoFMy,2047-08-07,58.13158737046217
sdv-id-nXoFMy,2047-09-22,61.18593116283738
sdv-id-nXoFMy,2047-10-26,58.072313148843904
sdv-id-nXoFMy,2047-11-14,59.08824067300658
sdv-id-nXoFMy,2047-12-22,59.08824067300658
sdv-id-nXoFMy,2047-12-10,62.49177540803252
sdv-id-nXoFMy,2047-12-04,59.08824067300658
sdv-id-nXoFMy,2047-12-23,60.38635307801077
sdv-id-nXoFMy,2047-12-20,58.91117343348358
sdv-id-nXoFMy,2047-12-21,60.13434624205203
sdv-id-nXoFMy,2048-01-01,61.04077688709576
sdv-id-nXoFMy,2048-01-12,61.32308569071574
sdv-id-nXoFMy,2048-01-05,58.5533324167031
sdv-id-nXoFMy,2048-01-24,61.19503523520753
sdv-id-nXoFMy,2048-02-06,59.12671448515449
sdv-id-nXoFMy,2048-01-30,59.08824067300658
sdv-id-nXoFMy,2048-02-15,61.05818122625897
sdv-id-nXoFMy,2048-02-28,58.07516089594438
sdv-id-nXoFMy,2048-03-18,59.08824067300658
sdv-id-nXoFMy,2048-03-27,61.13071080948594
sdv-id-nXoFMy,2048-04-15,60.193291874291006
sdv-id-nXoFMy,2048-04-18,59.0601074778088
sdv-id-nXoFMy,2048-05-31,61.19407621655681
sdv-id-nXoFMy,2048-06-28,59.32679255820474
sdv-id-nXoFMy,2048-08-01,59.08824067300658
sdv-id-nXoFMy,2048-08-23,60.35912003607992
sdv-id-nXoFMy,2048-09-08,61.49924955712613
sdv-id-nXoFMy,2048-10-05,59.51576096654906
sdv-id-nXoFMy,2048-10-26,58.089620727516525
sdv-id-nXoFMy,2048-11-14,59.347196348735864
sdv-id-nXoFMy,2048-12-03,59.07956405579002
sdv-id-nXoFMy,2048-12-25,59.561155836978536
sdv-id-nXoFMy,2048-12-13,63.794332108231835
sdv-id-nXoFMy,2049-01-14,59.08824067300658
sdv-id-nXoFMy,2049-02-12,62.29401083538089
sdv-id-nXoFMy,2049-03-04,58.25419678213803
sdv-id-nXoFMy,2049-03-22,59.08824067300658
sdv-id-nXoFMy,2049-04-04,61.33491424788905
sdv-id-nXoFMy,2049-04-23,61.06734259537012
sdv-id-nXoFMy,2049-05-12,59.08824067300658
sdv-id-nXoFMy,2049-05-22,60.701123457579314
sdv-id-nXoFMy,2049-06-14,62.77784367044029
sdv-id-nXoFMy,2049-06-09,59.08824067300658
sdv-id-nXoFMy,2049-08-04,60.68971975491501
sdv-id-nXoFMy,2049-08-08,59.08824067300658
sdv-id-nXoFMy,2049-09-06,55.8334221886419
sdv-id-nXoFMy,2049-09-26,59.08824067300658
sdv-id-nXoFMy,2049-10-24,57.88492250616113
sdv-id-nXoFMy,2049-11-12,59.08824067300658
sdv-id-nXoFMy,2049-12-08,59.08824067300658
sdv-id-nXoFMy,2049-12-27,58.473480326486815
sdv-id-nXoFMy,2050-01-15,57.255847303684796
sdv-id-nXoFMy,2050-03-13,59.84639205823945
